# Fix print output for fix a_com_print
139.999999999992 140.000000000015 -9.99897209011653
139.999999999962 140.000000000059 -9.99598147421161
140.000000000736 139.999999999997 -9.9911602546462
139.999999993355 140.000000000431 -9.98463186472376
139.999999955722 140.000000004232 -9.97651119710385
139.999999891326 140.000000008573 -9.96690550461598
139.999999816728 140.000000009104 -9.95591466281175
139.999999741656 140.000000013418 -9.94363201810554
139.999999663079 140.000000018423 -9.93014443856758
139.999999588689 140.000000005873 -9.91553291002574
139.999999516319 139.999999963898 -9.8998728023042
139.999999433128 139.999999895734 -9.88323452355381
139.999999342037 139.999999818976 -9.86568351815327
139.99999926087 139.999999754733 -9.84728073912502
139.999999191356 139.999999730154 -9.82808247806415
139.999999114696 139.999999813838 -9.80814005088714
139.999999019523 140.000000146525 -9.78749909968189
139.99999889313 140.000000827975 -9.76620067273109
139.999998689629 140.000001750343 -9.74428392984422
139.999998347172 140.000002642651 -9.72178705959892
139.999997829623 140.000003225284 -9.69874716455172
139.9999973154 140.000003275696 -9.67520279038387
139.999997008661 140.00000270513 -9.6511928529007
139.999997038125 140.000001587662 -9.62675479519794
139.999997380743 140.000000072522 -9.60192321857618
139.999997957599 139.999998252637 -9.57589832587969
139.999998621367 139.999996162197 -9.54786540779702
139.999999164243 139.999993818089 -9.5178328198203
139.999999300879 139.999991195896 -9.48580744089019
139.999998720104 139.999988227938 -9.45179430040359
139.999997169736 139.999984780942 -9.41579661128909
139.999994447225 139.999980670253 -9.37781597986746
139.999990288572 139.999975608214 -9.33785355188998
139.999984145365 139.999969252437 -9.29591076388172
139.999975834197 139.999961177241 -9.2519902017181
139.999965607235 139.999950988564 -9.20609430841026
139.999954380077 139.999937943072 -9.15822231821986
139.999943561631 139.999920534226 -9.10836582423291
139.999934655012 139.999896395128 -9.05650327741237
139.999928604628 139.999862960266 -9.00259698584252
139.999924615408 139.999820050872 -8.94659979957133
139.999923246507 139.999772392277 -8.88846446944962
139.999930523353 139.999728383618 -8.82815749995811
139.999952537777 139.999693831742 -8.76567922643363
139.9999905515 139.99966971857 -8.7010598571978
140.000043236939 139.999655107939 -8.63433448380058
140.000106400109 139.999648861839 -8.56554583095369
140.000172911022 139.999649869491 -8.49474867470336
140.000236023754 139.999656938383 -8.42198934234846
140.000291116816 139.999669921876 -8.3472952233971
140.000334491736 139.999688490368 -8.2706781580274
140.000363984528 139.999712869653 -8.19214077125734
140.000378687427 139.999743246322 -8.11168405798534
140.000378607678 139.999779325523 -8.02931312009356
140.000364033774 139.999821394635 -7.94503430875907
140.000335703436 139.999870161556 -7.8588532362171
140.000294411245 139.999926234932 -7.77077391710145
140.000240739785 139.999989593905 -7.68079670094941
140.000174575745 140.00006001098 -7.5889182439053
140.000095475696 140.000138571903 -7.49513137547592
140.000002348616 140.000227295399 -7.39942354187074
139.999892864997 140.000328636894 -7.30177664176172
139.999764080217 140.000445263893 -7.20217087409232
139.999613296498 140.000580989439 -7.10058441734997
139.999437718922 140.000741452985 -6.99699724025397
139.999235790148 140.000934017721 -6.8913863236678
139.999008300435 140.001168204443 -6.78372136207372
139.998758360044 140.001455074931 -6.67395878443283
139.998489284781 140.001804809803 -6.56203924779683
139.99820353835 140.002226601588 -6.4478926869694
139.997906110655 140.002728088453 -6.33143403377121
139.997603761904 140.003314277511 -6.21255538534218
139.997306513397 140.003985501018 -6.09113851392447
139.99702653705 140.004738472866 -5.96707694151165
139.996775969518 140.005557254038 -5.84031501277887
139.996569365027 140.006405752761 -5.71097362451523
139.996446705942 140.007224069382 -5.57954672644449
139.996522963666 140.007877927375 -5.44745038528519
139.996891969925 140.008223015792 -5.31647641878768
139.997356180236 140.008523818109 -5.1876748209408
139.998124209971 140.009256629514 -5.06457121430584
139.999444387116 140.010431452142 -4.95085925950006
140.001380105099 140.011549841652 -4.85128051340253
140.00388362477 140.012167935129 -4.76670318608713
140.006974072677 140.012005563531 -4.69671209493057
140.010343497078 140.010926381456 -4.63984868047081
140.013572421592 140.009216365706 -4.59418237470743
140.016536682406 140.007655922399 -4.55585447308339
140.019298857302 140.00641357223 -4.523187031085
140.02175196276 140.005598308292 -4.49603568925903
140.023954501999 140.005195693138 -4.47363913667714
140.026191761681 140.005293465777 -4.45532531691183
140.028636964229 140.005972766341 -4.4405516046088
140.031399243291 140.007150086255 -4.42800576781501
140.034394673734 140.008823732835 -4.41630660585391
140.03755982263 140.010874773569 -4.40433449543202
140.040844611633 140.013151075298 -4.39106940233556
140.044221263788 140.01549662874 -4.37582159348188
140.047685448528 140.017822911841 -4.35822430110074
140.051206339253 140.020100942536 -4.33821648767084
140.054664864974 140.022307517204 -4.31617206913945
140.05785934683 140.024359610334 -4.29285614988793
140.060557220664 140.026129001023 -4.26928703444429
140.062609443497 140.027496054478 -4.24635483333676
140.063950225659 140.028400664767 -4.22468751132676
140.064572908331 140.028676599694 -4.20477654796508
140.064568246999 140.028125007436 -4.18690487171934
140.064081002284 140.026516490166 -4.17153086547537
140.063561370094 140.0237190716 -4.15964050052326
140.06370102538 140.019970712665 -4.15139346197161
140.065340232627 140.015447958543 -4.14760986781183
140.068344675494 140.010455024291 -4.14648084371599
140.072604083629 140.005355935658 -4.14634035210817
140.078873368326 140.000800871717 -4.14751696088477
140.088284686243 139.997873139057 -4.15182941415745
140.101432346132 139.998291243348 -4.16236820590761
140.118243505669 140.004423785523 -4.1831080920935
140.139070944309 140.018119436569 -4.21952233344318
140.16303642043 140.03898855531 -4.27227431987682
140.18912666116 140.064423278887 -4.33769244968673
140.216481832965 140.093395404812 -4.41296540059847
140.244567322798 140.125372342755 -4.49522819044419
140.272975074342 140.160238639306 -4.58228958533634
140.301141567547 140.197693355722 -4.67251695757844
140.328495137068 140.237841100202 -4.76597683491228
140.3546253055 140.280645775904 -4.86286964388083
140.379206000938 140.3259601225 -4.96305335058834
140.402122387885 140.373207369893 -5.06592837542784
140.423381955591 140.421674961186 -5.17060876193692
140.44301963724 140.470937509527 -5.2766203025351
140.461327320312 140.520558744341 -5.38323990484192
140.478789696481 140.570088297296 -5.48982887883595
140.495778765931 140.619049912839 -5.59636316898293
140.512610698881 140.666889621678 -5.70333375605265
140.529495272183 140.712978714037 -5.81115008505071
140.546496288551 140.756998441771 -5.9197748568308
140.563617398136 140.799326643597 -6.02845981340256
140.580847356853 140.84065279575 -6.13606268020614
140.598211536828 140.881231374119 -6.24222971959528
140.615771149237 140.92114013952 -6.34696492301215
140.633550932091 140.960372001773 -6.4504922980058
140.651564935289 140.99894028995 -6.55288126510712
140.669816349715 141.036923308403 -6.65396516866426
140.688155988735 141.07449662571 -6.75320001813044
140.706453079587 141.1118256531 -6.85002864514941
140.724668892897 141.149007196283 -6.944138074621
140.742795621393 141.186101409454 -7.03533151956392
140.760827428571 141.223135533672 -7.12351874590743
140.778759830604 141.260130892613 -7.20864705605443
140.796588932464 141.297092380923 -7.29070163105351
140.814313515498 141.334017227957 -7.36966849642422
140.831930247252 141.370902899166 -7.44551577270724
140.849428590789 141.407744494881 -7.51821182752636
140.866796508595 141.444532069189 -7.58774320167048
140.884023947796 141.481249582655 -7.65411205256012
140.901107584103 141.517879912495 -7.71733795369682
140.918048276852 141.554406656491 -7.77745071407277
140.934849241085 141.590813469682 -7.83448710658464
140.951516829939 141.627085705976 -7.88849284818682
140.968057839953 141.663209515129 -7.93951370379328
140.984478085429 141.699169866801 -7.98759344725591
141.000782081817 141.734954810655 -8.03278160037268
141.016974549438 141.770557954999 -8.07513724778334
141.033059978096 141.805977318848 -8.11471526184453
141.049042217992 141.841212420133 -8.15155766877159
141.064925122689 141.876263081512 -8.18569462842541
141.080712445852 141.91112972346 -8.2171476595434
141.096407480503 141.945813520366 -8.2459344770772
141.112013356185 141.980316747886 -8.27207616744144
141.127532477682 142.014641731968 -8.29559314551758
141.142967262957 142.048790995956 -8.31650922687604
141.15832083308 142.082765883512 -8.33485267117555
141.173596773826 142.11656696434 -8.35065763892386
141.188799501913 142.150193793927 -8.36396317873594
